State_And_County_FIPS_Code,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,ALE,Health_Status,LBW,VLBW,Premature,Under_18,Over_40,Late_Care,Infant_Mortality,Unmarried,Brst_Cancer,Col_Cancer,CHD,Lung_Cancer,Suicide,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Exp,Salm_Rpt,Salm_Exp,Shig_Rpt,Shig_Exp,FluB_Rpt,FluB_Exp,HepA_Rpt,HepA_Exp,HepB_Rpt,HepB_Exp,Pert_Rpt,Pert_Exp,Syphilis_Rpt,Syphilis_Exp,No_Exercise,Obesity,Smoker,Diabetes,Uninsured,HPSA_Ind
17-39,-1.1701012902686996,-1.2300098338080643,-0.5498955595128574,-0.7240942633068485,0.03545019290948741,-0.0697570206109341,0.3123854635093693,-0.07636381411434902,0.7766875385296028,0.5931802278983255,-0.6147945553220275,-0.3424198528174564,0.4664437809471499,-0.9192358759037318,-0.8441359006366903,-0.36011406683400027,0.1688670559145802,0.0611896488790234,0.08913449711019596,0.135892715460774,-0.3935005526947035,-0.2969252562377525,0.32382642887961965,-0.052050906190532646,-0.036601050870131296,0.3045198662280413,0.2972639444014082,0.24766195564072196,-0.36923133690630405,-0.15128445239557575,-0.45429425845173577,-0.2872011055183749,-0.13803776000814802,-0.2443855699970281,-0.19078838344664906,-0.18792623080797227,-0.043698043835597944,-0.023389282242310582,-0.16191571671263902,0.10257691746927124,-0.034195939258548476,-0.03770537069762109,-0.007576311205328489,-0.10755319408096004,0.031883142690140434,-0.030458857291084218,-0.01071125770776443,-0.010168905109655608,0.0023256474061733403,-0.0023327958815646294,-0.0016522314230276542,-0.01088538465084214,0.0020540793925341366,2
48-393,-1.716315712725092,-0.94089251017783,-0.5531548109313884,-1.5635507621790057,1.1578364023452492,-0.027856293056175162,0.8774062520859109,0.6975562363970718,-0.06840220725590562,-0.04272682087487336,0.20769333043416896,0.7215318135747176,0.24127036814816075,0.08503859198864358,-0.2638407390866396,0.3299124755954348,-1.019203387960564,-0.46552358993166415,0.058170432774117826,0.5619430636206428,-0.16947788259194418,-0.23508706868916857,0.06190080876664488,-0.14403550073118257,0.22991034305866123,0.24360624658399926,-0.2047027018243637,-0.3084615848692359,-0.13869388121544965,0.054297655144541025,-0.07364757925302765,0.30221112402534256,0.6607617299022547,-0.056047602018717314,0.4556437521741765,-0.10104686911205343,-0.030606876383745544,0.13977461603874908,0.4889461543305554,0.21564327712711406,0.022086807199891145,0.10249285591601162,-0.043465521815203995,-0.06542387307383933,-0.025962027385869436,-0.031621868935559884,0.09936347135938474,0.0008302267267992687,-0.03256547160242519,-0.03991559835417167,-0.0191741290008398,-0.01514191765554196,-0.015967119144049757,1
26-93,2.0353600643701557,-4.503148483375291,1.3237856261367298,-2.929037885264589,1.1133389274501984,-0.2180254726987354,0.41578385451095756,-0.962207647734926,0.014587248844663446,-0.05580628906765564,-0.8913700687685099,0.1302553286193954,-0.6185900779903649,0.20403720611726853,-0.2493048958538403,-0.3604924157435423,-0.3712051121046581,-0.2119858523615313,0.043550574113286354,0.14507389006780458,0.28100682197015114,-0.715509663981016,-0.29395269603925317,-0.09932235748990136,-0.8883756640744377,-0.4972753219224964,0.059267143886222104,0.1416358085384348,0.25381397206648204,0.14001467457144195,-0.0577407141875875,0.3988555632461476,0.14866656307265524,0.30941495120564594,0.08764910025958612,0.1379164913233002,-0.18526551191297214,-0.06363499273364812,0.13971560822525503,0.0241396545211087,0.08632152831087514,-0.2685735092891057,-0.25494810131120516,-0.029786032422398044,-0.20719791488350248,0.09246419578929262,0.07704738943301095,-0.10983596357750591,-0.025212205236306545,0.10968594931096899,-0.06793683376923644,0.0016808229244856983,-0.0024554727472328214,2
21-89,-1.179443439694801,1.5595850136742455,-2.6688124206014465,-0.9747966656113727,1.7999226855007016,-0.881085803518991,-0.5213327024211459,-0.8151524641448669,-1.409859918488664,-0.7078598936316386,0.17293523299668181,0.32718112713390496,0.5688271633047932,-0.0032572862662190493,0.22156385387516786,-0.055141891436847515,-0.05212603364536683,0.41992882826401107,0.3031175646532395,-0.7830223942220826,0.04301918078351231,-0.35243096335327234,0.05149731562732292,0.07248534365946116,-0.45998435393652276,0.8014493316351254,0.03917068798922766,1.231105535096183,-0.2629445730230939,-0.268257070080357,-0.17932011847148432,0.0310208464553439,0.042998425844495966,-0.25826710980070383,0.048863860412012135,0.14141875753239305,-0.21578124697686307,-0.14098067476943682,-0.03613304844390135,0.057935648618904656,0.06488661990232404,-0.09109067235999259,-0.10621784378592546,-0.11957086850835581,0.00762597670394564,0.05269266732549635,0.04105269240537002,0.04421156895700651,-0.025337695061535048,-0.032634576136701815,0.009789108316954976,-0.0045164340521997364,-0.001397580303013373,2
48-507,-0.6316299554215538,2.2162994124135955,3.6449406431736677,3.8479590516541697,1.0797006898505501,-5.2876421844116415,1.0825497414838723,0.42328461785245064,0.4301421254285391,-0.005324250750514823,-0.09367464920307653,-0.4879011548996345,0.041923963146221564,0.5075349639102281,0.6124705527771674,-0.2665968075430756,-0.6999182392115973,1.5571989159442148,0.2752144981147793,-0.058106679971102755,0.08684449965502286,-1.3327737061002927,0.7428509837405084,1.8757160449846912,-0.5296876446207571,-0.6503606634899909,-1.0225836542403286,-0.6705789168864176,0.15603980635097472,0.060468236287408966,0.8539862295506456,0.6446730389275741,-0.10361000173505115,0.21411816491346564,0.04884684597622696,0.2683118779814696,0.16976776098312932,0.07756260133418556,-0.3183230060986233,-0.12814071720305334,-0.055841680119154816,-0.23989934086245346,-0.0859382216086584,0.04116904556014316,0.07529620954728262,0.008310218063143044,-0.06369721128078717,0.033346575616122504,0.04419143440097116,0.01971950178626517,0.0035501827978525655,0.017795324368871854,0.016350718322056347,1
5-137,-1.620959288573853,-0.47414533081885274,-1.3756533402459723,1.645736445769226,0.8584678828409145,-0.3621124751659147,-0.018112919866375084,1.0003025874953966,0.13298649580797114,0.2581149317428438,0.5071830032717244,0.1334960415851376,-0.5443530696830111,0.25090939260169465,0.11733592474164793,0.6628660880582133,0.05159419680992852,-0.7140740897365115,-0.4399926996589113,-0.04081513306971025,0.7639137670663294,1.0031174500707645,-0.621411734400628,-0.4210045332598567,0.7783816039633058,0.6647240039543328,0.17478093395180505,0.9223199848087393,0.3092355452533433,0.011874525313439369,-0.22137925616196483,0.013771973586226324,0.8195683621112196,0.456275873338178,-0.35587095513937766,0.10593531457625788,-0.4560823803161957,-0.6121834397075792,-0.2633095963243456,-0.06509109691086801,-0.05172526157665499,-0.012611631103350358,0.05962620610530652,-0.0872016651743056,0.026480265278635378,0.12738913712096295,0.07050658717098195,-0.006694516854597115,0.0028298038963175064,-0.016141560961916507,0.0012143731317133355,0.029244492082105288,-0.0016976696930409876,2
17-203,-0.555659345723766,-3.9700266805560283,0.7144905021253422,-1.3970428173194536,-0.5721112241489963,-0.4068883801263333,0.2695584164221382,-2.016655567473295,-0.6625046834880378,-0.3495655971675774,-1.12042143140054,1.0371580768661284,0.01790277454546537,-0.07988003595982618,0.0433243290832244,-0.4962093020363716,-0.3637374804949181,0.8353504824330876,-0.7892393651704814,1.0355487714973723,-0.23328884459925459,-0.8587002668619163,0.4221910280092697,-0.31689389122005107,-0.5148605146501262,-0.9822714082446072,-0.4250337126629461,0.7606509764735593,0.32184307508484755,0.08521153094496928,0.32756120849572506,-0.3366017767898799,0.16209290911904892,-0.11428710830141302,0.12287698176695461,0.06804939413796873,-0.008398545861396016,-0.07234476501684124,0.04553939248717634,0.07096552172752515,0.01859811257255659,0.039937937631539584,-0.07763050851377555,-0.10759108937568776,0.19169218406644087,-0.012820594215268363,0.03868071838249156,-0.02162800517830326,0.052509336654007206,-0.05604199599941163,-0.006925048092367339,0.006112347042788968,0.0009126601465771722,1
20-123,-1.351168818697755,-4.557732623794864,-0.05133072964023581,1.4097382451798135,-1.481475848988822,-0.06103627983596346,0.3743191678148141,0.25062658016965955,0.4416242657782171,0.7026996184446974,-0.2991069086853078,-0.32731050531656636,-0.6082392181057573,-0.5224205000600021,-0.507822660776482,-0.05279913819657937,1.3908636705147572,0.05503536250502464,0.3024282050495884,-1.0741598558895662,0.2253573015977099,-0.7839348172954299,-0.4204657619914214,-0.11581323512152472,0.4672557223871493,-0.23875576579336646,0.2560483793489985,0.3019096100682544,-0.12823474467774698,0.28389621863286996,0.346761356315956,-0.24903520952974834,-0.24871158838394214,0.01474224141751693,0.14490482160845536,-0.14904742518244354,0.14001687292276774,0.13778785844372185,0.2185278017333116,0.06737737290708985,0.07084723372110496,0.037490633612041,-0.011982129435525547,-0.036237567132414314,-0.02707898733518403,0.007922564072312047,0.03214182848804807,0.004693452033049414,0.011662000791282193,-0.01430483621397361,-0.010656962359741312,-0.019319778470228272,-0.00019465098173010367,2
48-91,1.4047035917507358,-1.7556265398644952,0.46866769218179366,-0.1238854940901994,0.6308000870753567,-1.4272688952518404,0.004536604994942625,-0.8953769728873746,-0.8045594267644629,-0.4253246938529509,1.3171804122080704,0.6144033528239872,0.716734993380588,0.027871033008680914,0.749494887123272,-0.34337579527038387,0.13399664121141042,0.3094362334639258,-1.1766634247804426,-0.6143267300607496,-0.22878791684211147,-0.2939463139874466,1.072632072873959,0.1819667685722133,0.19423440698813443,0.2999548720788628,0.6744106174798965,0.11081931313606772,0.7648353622162698,-0.41578947142100653,-0.8829756408372068,0.7000605584505483,-0.005266224115771919,-0.12571031916562073,0.44204866540398025,0.10088353038461498,0.22297247768731682,-0.3412019249091352,-0.19603750183080532,-0.20951375788700602,0.0912142436169275,-0.1772449228315256,0.19985659189674845,0.3118436639048368,-0.05404834237453458,-0.002907937559474743,-0.2160314990328707,0.044031637881055,-0.034207593946435376,0.1471095118499524,0.056913680774617295,-0.0038952240679110592,-0.00020143254190394777,2
13-221,-1.057476086738855,0.3832023124335122,0.25440587536429765,-1.2329142718314514,0.5796626864912078,-0.8871718126778033,0.1614690134208114,-0.8516116236214909,-0.8169021238893317,-0.5623984115668477,0.557250275994604,1.6090759557408527,-2.0421292535983087,0.43368143348601684,0.7485215534561815,-0.8011746275255496,0.36546471064328645,0.028309650668084038,0.04810511077656749,-0.3926939483340813,0.1648540800996706,-0.26153605079363007,-0.1547994020231745,-0.1853993743953961,-0.15333126630498212,0.004440816772754606,-0.03450442296300011,-0.7168957256916232,-0.4932834864178754,0.19297389101096749,-0.06656896491770209,-0.1335670685040522,0.24427833860303827,-0.0696286832013648,0.26217454484041763,-0.23900239083823543,0.15733814357273251,0.15101482015403664,0.1535423929488504,0.25572531832395895,-0.022142713556759886,0.06034107821190874,-0.004239519456998958,-0.1014175226947709,0.015103871599343071,-0.0565527545170684,0.03256564931610088,0.01233516934959562,-0.020103714636604354,-0.10626463385408855,-0.004986679019547071,-0.0015589390684558426,-0.0005762808340884899,1
